Volume Reference,Intelligence Summary Number,Start Date,End Date,Time,Civil Defence Region,Location,Country,Full Address,Latitude,Longitude,Killed,Injured,Total Casualties,Additional Notes
HO 203/15,3577,25/07/1944,26/07/1944,Night,12: South Eastern,Kingsdown,England,Kingsdown England ,51.185718,1.400363,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,4: Eastern,West Wratting,England,West Wratting England ,52.1461349,0.342111,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,4: Eastern,Oxhey,England,Oxhey England ,51.6449495,-0.3797034,0,4,4,
HO 203/15,3577,26/07/1944,26/07/1944,Day,5: London,Beckenham,England,Beckenham England ,51.40817,-0.025813,0,17,17,
HO 203/15,3577,26/07/1944,26/07/1944,Day,5: London,Carshalton,England,Carshalton England ,51.365018,-0.164921,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,5: London,Crayford,England,Crayford England ,51.4501131,0.1822046,0,6,6,
HO 203/15,3577,26/07/1944,26/07/1944,Day,5: London,Croydon,England,Croydon England ,51.3769529,-0.0956895,0,6,6,
HO 203/15,3577,26/07/1944,26/07/1944,Day,5: London,East Ham,England,East Ham England ,51.5333972,0.0499114,4,23,27,
HO 203/15,3577,26/07/1944,26/07/1944,Day,5: London,Orpington,England,Orpington England ,51.374843,0.094214,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,5: London,West Ham,England,West Ham England ,51.538008,0.0124751,4,23,27,
HO 203/15,3577,26/07/1944,26/07/1944,Day,6: Southern,Prestwood,England,Prestwood England ,51.694539,-0.7375469,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Biddenden,England,Biddenden England ,51.115068,0.643338,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Burmarsh,England,Burmarsh England ,51.0487666,0.997954,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Capel,England,Capel England ,51.153747,-0.32109,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Chiddingstone,England,Chiddingstone England ,51.186561,0.1481243,0,0,0,
HO 203/15,3577 + 358,26/07/1944,26/07/1944,Day,12: South Eastern,Ditton,England,Ditton England ,51.294626,0.453853,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,"Doddington, Kent",England,"Doddington, Kent England ",51.2813994,0.7721614,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,East Peckham,England,East Peckham England ,51.2123189,0.386213,0,1,1,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Farningham,England,Farningham England ,51.380963,0.218655,0,6,6,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Folkestone,England,Folkestone England ,51.081397,1.169456,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Great Chart,England,Great Chart England ,51.1449189,0.8341122,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Hadlow,England,Hadlow England ,51.223215,0.33516,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,High Halden,England,High Halden England ,51.103651,0.705528,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Hinxhill,England,Hinxhill England ,51.1457226,0.9269298,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Hollingbourne,England,Hollingbourne England ,51.2630256,0.6362861,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Hythe,England,Hythe England ,51.071739,1.081937,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,"Ivychurch, Romney Marsh",England,"Ivychurch, Romney Marsh England ",51.012775,0.8884511,1,2,3,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Meopham,England,Meopham England ,51.370723,0.3604859,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,"Newington, Folkeston",England,"Newington, Folkeston England ",51.081397,1.169456,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Selling,England,Selling England ,51.316,0.8894,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Stone-cum-Ebony,England,Stone-cum-Ebony England ,51.0151476,0.7490574,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Sundridge,England,Sundridge England ,51.278278,0.127865,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Tenterden,England,Tenterden England ,51.069358,0.689122,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Warehorne,England,Warehorne England ,51.057908,0.838615,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Wateringbury,England,Wateringbury England ,51.254896,0.423035,1,0,1,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Wittersham,England,Wittersham England ,51.01105,0.7032969,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Chelsham,England,Chelsham England ,51.3130972,-0.0321383,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Guildford,England,Guildford England ,51.23622,-0.570409,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Alciston,England,Alciston England ,50.829999,0.135646,0,1,1,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Battle,England,Battle England ,50.917405,0.483679,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Heathfield,England,Heathfield England ,50.9667401,0.2564428,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Rotherfield,England,Rotherfield England ,51.046062,0.2194,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Salehurst,England,Salehurst England ,50.9919749,0.490694,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Ticehurst,England,Ticehurst England ,51.04619,0.409067,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Uckfield,England,Uckfield England ,50.966414,0.095913,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Warbleton,England,Warbleton England ,50.9408146,0.2882035,0,0,0,
HO 203/15,3577,26/07/1944,26/07/1944,Day,12: South Eastern,Wartling,England,Wartling England ,50.8608064,0.353284,0,7,7,
HO 203/15,3578,26/07/1944,27/07/1944,Night,4: Eastern,South Fambridge,England,South Fambridge England ,51.6317631,0.6787139,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,4: Eastern,Upminster,England,Upminster England ,51.555914,0.248894,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,4: Eastern,Great Warley,England,Great Warley England ,51.5934669,0.285473,1,4,5,
HO 203/15,3578,26/07/1944,27/07/1944,Night,4: Eastern,Haverhill,England,Haverhill England ,52.082766,0.440945,0,1,1,
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,Barking,England,Barking England ,51.536563,0.075766,15,70,85,Casualty figure for entire London
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,Beckenham,England,Beckenham England ,51.40817,-0.025813,15,70,85,Casualty figure for entire London
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,Bromley,England,Bromley England ,51.406025,0.013156,15,70,85,Casualty figure for entire London
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,Coydon,England,Coydon England ,51.3769529,-0.0956895,15,70,85,Casualty figure for entire London
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,Ilford,England,Ilford England ,51.556619,0.076251,15,70,85,Casualty figure for entire London
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,Lambeth,England,Lambeth England ,51.4935082,-0.1178424,15,70,85,Casualty figure for entire London
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,15,70,85,Casualty figure for entire London
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,St. Pancras (St. Pancras International),England,St. Pancras (St. Pancras International) England ,51.531427,-0.126133,15,70,85,Casualty figure for entire London
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,Wandsworth,England,Wandsworth England ,51.458373,-0.1891356,15,70,85,Casualty figure for entire London
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,5: London,West Ham,England,West Ham England ,51.538008,0.0124751,15,70,85,Casualty figure for entire London
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Rye,England,Rye England ,50.949708,0.73726,0,0,0,
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,12: South Eastern,Ewhurst,England,Ewhurst England ,51.15424,-0.442166,0,4,4,
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,12: South Eastern,Heathfield,England,Heathfield England ,50.9667401,0.2564428,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Dallington,England,Dallington England ,50.9470389,0.357639,0,1,1,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Mountfield,England,Mountfield England ,50.9562922,0.4799847,0,0,0,
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,12: South Eastern,Buxted,England,Buxted England ,50.989429,0.132351,0,3,3,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Hellingly,England,Hellingly England ,50.8886569,0.2468259,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Eastbourne,England,Eastbourne England ,50.768035,0.290472,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Ticehurst,England,Ticehurst England ,51.04619,0.409067,0,3,3,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Salehurst,England,Salehurst England ,50.9919749,0.490694,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Fairlight,England,Fairlight England ,50.8776458,0.6581801,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Icklesham,England,Icklesham England ,50.9174414,0.6716584,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Maresfield,England,Maresfield England ,50.997137,0.087439,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Crowhurst,England,Crowhurst England ,50.882397,0.49918,0,0,0,
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,12: South Eastern,Hythe,England,Hythe England ,51.071739,1.081937,0,0,0,
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,12: South Eastern,Wrotham,England,Wrotham England ,51.30777,0.308506,0,0,0,
HO 203/15,3578 + 3579,26/07/1944,27/07/1944,Night,12: South Eastern,Kemsing,England,Kemsing England ,51.305953,0.228754,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Wateringbury,England,Wateringbury England ,51.254896,0.423035,0,0,0,
HO 203/15,3578,26/07/1944,27/07/1944,Night,12: South Eastern,Lenham,England,Lenham England ,51.239256,0.720655,0,0,0,
HO 203/15,3579,26/07/1944,27/07/1944,Night,12: South Eastern,Waldron,England,Waldron England ,50.9522901,0.2044703,0,0,0,
HO 203/15,3579,26/07/1944,27/07/1944,Night,12: South Eastern,Jevington (Willingdon and Jevington),England,Jevington (Willingdon and Jevington) England ,50.8005386,0.2203845,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,4: Eastern,Abridge,England,Abridge England ,51.6493558,0.1188155,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,4: Eastern,Grays,England,Grays England ,51.4784037,0.3230151,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,4: Eastern,Heybridge,England,Heybridge England ,51.7416569,0.689677,0,7,7,
HO 203/15,3579,27/07/1944,27/07/1944,Day,4: Eastern,Purfleet,England,Purfleet England ,51.4867106,0.2433122,0,3,3,
HO 203/15,3579,27/07/1944,27/07/1944,Day,4: Eastern,Romford,England,Romford England ,51.577076,0.178319,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,4: Eastern,Stondon Massey,England,Stondon Massey England ,51.685727,0.2811128,0,0,0,
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Beckenham,England,Beckenham England ,51.40817,-0.025813,1,20,21,
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Beddington,England,Beddington England ,51.3692339,-0.1270687,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Bexley,England,Bexley England ,51.439933,0.154327,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Bromley,England,Bromley England ,51.406025,0.013156,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Coulsdon,England,Coulsdon England ,51.319941,-0.141267,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Croydon,England,Croydon England ,51.3769529,-0.0956895,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Deptford,England,Deptford England ,51.4807988,-0.0231099,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,East Ham,England,East Ham England ,51.5333972,0.0499114,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Greenwich,England,Greenwich England ,51.4933675,0.0098214,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Hackney,England,Hackney England ,51.5436387,-0.0553621,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Ilford,England,Ilford England ,51.556619,0.076251,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Leyton,England,Leyton England ,51.5702225,-0.0146938,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Merton,England,Merton England ,51.4097742,-0.2108084,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Orpington,England,Orpington England ,51.374843,0.094214,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Sidcup,England,Sidcup England ,51.4264863,0.1009392,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Sutton,England,Sutton England ,51.3614279,-0.193961,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Twickenham,England,Twickenham England ,51.4453043,-0.3375429,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Wandsworth,England,Wandsworth England ,51.458373,-0.1891356,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,"Wanstead + Woodford, London",England,"Wanstead + Woodford, London England ",51.6041751,0.0325025,7,243,250,Casualty figure for entire London
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,5: London,Woolwich,England,Woolwich England ,51.4894752,0.0675883,7,243,250,Casualty figure for entire London
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Capel,England,Capel England ,51.153747,-0.32109,1,2,3,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Hastingleigh,England,Hastingleigh England ,51.164744,0.997556,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Headcorn,England,Headcorn England ,51.16943,0.619856,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Horsmonden,England,Horsmonden England ,51.139154,0.4301213,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Hougham Without,England,Hougham Without England ,51.1153172,1.2476242,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Lympne,England,Lympne England ,51.075215,1.025608,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Lyminge,England,Lyminge England ,51.128996,1.089688,0,0,0,
HO 203/15,3579 + 3580,27/07/1944,27/07/1944,Day,12: South Eastern,Maidstone,England,Maidstone England ,51.270363,0.522699,0,17,17,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Marden,England,Marden England ,51.173613,0.490709,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Sellindge,England,Sellindge England ,51.104657,1.00815,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Sundridge,England,Sundridge England ,51.278278,0.127865,0,2,2,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Swanscombe,England,Swanscombe England ,51.4452254,0.3031822,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,East Guldeford,England,East Guldeford England ,50.959096,0.7551679,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Ticehurst,England,Ticehurst England ,51.04619,0.409067,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,West Hoathly,England,West Hoathly England ,51.075974,-0.056686,0,0,0,
HO 203/15,3579,27/07/1944,27/07/1944,Day,12: South Eastern,Frimley,England,Frimley England ,51.316221,-0.743239,0,3,3,
HO 203/15,3590 + 3581,27/07/1944,28/07/1944,Night,4: Eastern,Peldon,England,Peldon England ,51.814526,0.886578,0,0,0,Amended from Abberton
HO 203/15,3581,27/07/1944,28/07/1944,Night,12: South Eastern,East Peckham,England,East Peckham England ,51.2123189,0.386213,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,4: Eastern,Aveley,England,Aveley England ,51.499018,0.2519159,2,13,15,
HO 203/15,3580,27/07/1944,28/07/1944,Night,4: Eastern,Billericay,England,Billericay England ,51.627903,0.418397,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,4: Eastern,"South Green, Essex",England,"South Green, Essex England ",51.614004,0.430467,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,4: Eastern,South Ockendon,England,South Ockendon England ,51.521164,0.2943529,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,4: Eastern,"March, Isle of Ely",England,"March, Isle of Ely England ",52.551716,0.088622,0,2,2,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Kenley,England,Kenley England ,51.32633,-0.102494,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Barking,England,Barking England ,51.536563,0.075766,0,5,5,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Beckenham,England,Beckenham England ,51.40817,-0.025813,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Bromley,England,Bromley England ,51.406025,0.013156,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Camberwell,England,Camberwell England ,51.4740846,-0.0930137,0,5,5,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Chislehurst + Sidcup,England,Chislehurst + Sidcup England ,51.4215236,0.0996087,0,2,2,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Coulsdon + Purley,England,Coulsdon + Purley England ,51.339228,-0.119711,0,8,8,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Coydon,England,Coydon England ,51.3769529,-0.0956895,0,58,58,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Deptford,England,Deptford England ,51.4807988,-0.0231099,0,15,15,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Epsom + Ewell,England,Epsom + Ewell England ,51.3362231,-0.2688232,0,1,1,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Greenwich,England,Greenwich England ,51.4933675,0.0098214,0,28,28,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,"Heston, Hounslow + Isleworth",England,"Heston, Hounslow + Isleworth England ",51.4842017,-0.3719867,5,31,36,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Ilford,England,Ilford England ,51.556619,0.076251,0,5,5,"""10 trapped"""
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Lambeth,England,Lambeth England ,51.4935082,-0.1178424,1,14,15,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Leyton,England,Leyton England ,51.5702225,-0.0146938,34,47,71,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,0,15,15,"""about 15 unclassified"" ""persons trapped"""
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Mitcham,England,Mitcham England ,51.402869,-0.166709,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Orpington,England,Orpington England ,51.374843,0.094214,0,17,17,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Sutton,England,Sutton England ,51.3614279,-0.193961,3,25,28,
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Wandsworth,England,Wandsworth England ,51.458373,-0.1891356,0,6,6,"""3 still trapped"""
HO 203/15,3580,27/07/1944,28/07/1944,Night,5: London,Woolwich,England,Woolwich England ,51.4894752,0.0675883,4,0,4,"""4 missing"""
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Bilsington,England,Bilsington England ,51.073804,0.910464,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Brookland,England,Brookland England ,50.999355,0.835155,0,6,6,A.A shell exploded
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Capel,England,Capel England ,51.153747,-0.32109,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Folkestone,England,Folkestone England ,51.081397,1.169456,0,9,9,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Goudhurst,England,Goudhurst England ,51.11306,0.457947,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Headcorn,England,Headcorn England ,51.16943,0.619856,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,New Romney,England,New Romney England ,50.985117,0.939473,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Shadoxhurst,England,Shadoxhurst England ,51.104421,0.814639,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Staplehurst,England,Staplehurst England ,51.162752,0.552848,0,1,1,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,West Malling,England,West Malling England ,51.2944249,0.408784,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Woodchurch,England,Woodchurch England ,51.072755,0.77639,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Bletchingley,England,Bletchingley England ,51.240586,-0.099162,0,1,1,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Caterham,England,Caterham England ,51.280296,-0.0816159,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Lingfield,England,Lingfield England ,51.176981,-0.014126,0,2,2,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Nutfield,England,Nutfield England ,51.2397662,-0.1251628,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Crowborough,England,Crowborough England ,51.060853,0.165894,0,2,2,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Eastbourne,England,Eastbourne England ,50.768035,0.290472,2,43+,45+,"""service casualties:- 1 killed, 9 serious, some slight"""
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Etchingham,England,Etchingham England ,51.0090215,0.4389913,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Frant,England,Frant England ,51.0961209,0.2705081,0,3,3,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Hadlow Down,England,Hadlow Down England ,50.9956401,0.184052,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Heathfield,England,Heathfield England ,50.9667401,0.2564428,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Herstmonceux,England,Herstmonceux England ,50.889301,0.322373,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,"Mayfield, Sussex",England,"Mayfield, Sussex England ",51.020641,0.262427,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Rotherfield,England,Rotherfield England ,51.046062,0.2194,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Ticehurst,England,Ticehurst England ,51.04619,0.409067,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Wadhurst,England,Wadhurst England ,51.061756,0.33802,0,0,0,
HO 203/15,3580,27/07/1944,28/07/1944,Night,12: South Eastern,Warbleton,England,Warbleton England ,50.9408146,0.2882035,0,1,1,
HO 203/15,3580,27/07/1944,27/07/1944,Day,5: London,Merton,England,Merton England ,51.4097742,-0.2108084,0,0,0,
HO 203/15,3580,27/07/1944,27/07/1944,Day,5: London,Carshalton,England,Carshalton England ,51.365018,-0.164921,0,0,0,
HO 203/15,3580,27/07/1944,27/07/1944,Day,12: South Eastern,Lydd,England,Lydd England ,50.950945,0.9065892,0,0,0,
HO 203/15,3580,27/07/1944,27/07/1944,Day,12: South Eastern,Wateringbury,England,Wateringbury England ,51.254896,0.423035,0,1,1,
HO 203/15,3581,28/07/1944,28/07/1944,Day,4: Eastern,Stanford-le-Hope,England,Stanford-le-Hope England ,51.514121,0.42854,0,0,0,
HO 203/15,3581,28/07/1944,28/07/1944,Day,5: London,Bushey,England,Bushey England ,51.647615,-0.35842,0,5,5,
HO 203/15,3581,28/07/1944,28/07/1944,Day,5: London,Coulsdon,England,Coulsdon England ,51.319941,-0.141267,0,2,2,
HO 203/15,3581,28/07/1944,28/07/1944,Day,5: London,Croydon,England,Croydon England ,51.3769529,-0.0956895,0,1,1,
HO 203/15,3581,28/07/1944,28/07/1944,Day,5: London,Fulham,England,Fulham England ,51.4773433,-0.2016817,0,12,12,
HO 203/15,3581 + 3590,28/07/1944,28/07/1944,Day,5: London,Kensington,England,Kensington England ,51.5010095,-0.1932794,30,134,164,
HO 203/15,3581 + 3588,28/07/1944,28/07/1944,Day,5: London,Lewisham,England,Lewisham England ,51.4611509,-0.0073177,51,298,349,
HO 203/15,3581,28/07/1944,28/07/1944,Day,5: London,"New Malden, London",England,"New Malden, London England ",51.400663,-0.259263,0,30,30,
HO 203/15,3581,28/07/1944,28/07/1944,Day,5: London,Surbiton,England,Surbiton England ,51.39401,-0.302662,0,17,17,
HO 203/15,3581,28/07/1944,28/07/1944,Day,5: London,Stepney,England,Stepney England ,51.5222254,-0.0491574,0,21,21,
HO 203/15,3581,28/07/1944,28/07/1944,Day,5: London,West Ham,England,West Ham England ,51.538008,0.0124751,3,49,52,
